group_id,post_id,post_url
294155504718055,1833281997472057,https://www.facebook.com/groups/voz.congnghe/posts/1833281997472057/?comment_id=1833286810804909&__cft__[0]=AZXHogZyRUsNdnpIew_13xiKuuqxz_43k6dT2-Knr05s6LzUh7hI6h9PFKgjefpVgkSA9vFmXTekT9RNFI2DJs4hypYWs186glP7XqbDShMLlBZ2vXY2rWTX0-BVQSMfV8jkTGZnuiF6kjsTvi4_Rn354kV3b0_KCBgLOyhlneabe8N7sEQOYYAMCUMgXkRXev26ov_ehFL35ZX3rKK8UqhlpZrdLiUVZZLahuFso83HRnO_HwcFmyEdm4bbPoRE0O4QZ8rZGZVKspfZqdF6bdF5&__tn__=R-R
294155504718055,1831272387673018,https://www.facebook.com/groups/voz.congnghe/posts/1831272387673018/?comment_id=1832565324210391&__cft__[0]=AZUnwgAhoS3oP7v-sgtquDRF2qskykfoiv8rkh8SKE9GGSGzbzQkgy3wAflZ-Emo5ltO4L4RQ3GxkqKqDAjsUKpJo4UPM-xARQ9jcZ4vQ-RUE7bfzmRn5Dg5UEKmmdhm7xjHyX--MqCHMXjoayNV6ZxGF_WuvVBty8g2iOiT2mr1j5TyedhaBQW1hUUjW7GXRaQSOctRPtZTJCyuA0bgmOil&__tn__=R-R
294155504718055,1614111556055770,https://www.facebook.com/groups/voz.congnghe/posts/1614111556055770/?comment_id=1627550478045211&__cft__[0]=AZVa_wSP5ohxW8J870g_yfVW8xE7QVXzqbx-dTOHiTcatyUKQNTyNHcfc58PneDBMe8WsM0N7o2NDZGbFWZ3ZoLG4prPR1_s62fINlsBmu3lw0ahdLGwv_EDqOmXPEvNV5kjVRwNtxhabuLbRKdyUUDv9d1VDFeSO7Cv-ooF5Gqi6hfIBIiQ5Zo8AZaQpiuiC4oe1j19ayeN0Z1TWd0kE2tP&__tn__=R-R
294155504718055,1833604337439823,https://www.facebook.com/groups/voz.congnghe/posts/1833604337439823/?comment_id=1834595787340678&__cft__[0]=AZWf8UKpmH48DShN-dVLp3CPBK3Fv9SVPuEd225Q2vXBir6BQVnpQw6V6q1OsE_MNwFMEFUZ60sn7q2YvzlE2-s_mXPMm9rtvCh9XAn4yPp0H8JTqbmlqvZWSmPU06fWCdO5JFLQyNmMivmlFI93cmwS1Z-tfbvVXoHCuM0ZSDL3tlpJBLEmnkS-ZxNMMsi-pnTfw0rS39W-4Tq9Fc7qCNBX&__tn__=R-R
294155504718055,1010267486440183,https://www.facebook.com/groups/voz.congnghe/posts/1010267486440183/?comment_id=1010347966432135&__cft__[0]=AZUkF8KI212d1CuQrpXMcS2QGN4UO9Ja-jUxHXJvqRQrOHztUcCuCsULXW7zmpGGebIDiZnjaQQ-KE9Usdrh8lh3dZ49AwH95nOW2Sja_cu-JW2O7GoCRP20l-frXzw9-t9hSO42mpTKuEQbdOZsEZ2kvRf8TniSfrm6vbhCVUjtU1dTgDbbf7at6dYST5wTpO5ZQwzJdjOIgt3P0grYdoyk&__tn__=R-R
294155504718055,1834348610698729,https://www.facebook.com/groups/voz.congnghe/posts/1834348610698729/?comment_id=1834446844022239&__cft__[0]=AZWfDCEkKRElfLJSLdCSQ4pFaIAQxgB1GsjRmkp1hvGtjtNczDuWhcg2FK7kDl9hqMcYnSJx-lqGFExWtQETfjGSZG-nbi-mpieG0nYAKK0Aaw6im5yF_Fpzk97FzPY7se1ook2nhp5M18KtPQi2YpZ45kTwLihwZPEykUaI3PPAz80WlzrioC57uH1L6fglkEliTDyx9l2HbT3iEbxMEW6k&__tn__=R-R
294155504718055,1834369020696688,https://www.facebook.com/groups/voz.congnghe/posts/1834369020696688/?comment_id=1834433710690219&__cft__[0]=AZXMn6szrF0rh_fPJQJLwL-gYNYg-dCApg33BsS1tuuzT5soPBjJZRlPYy1ut2dUZuWxiJtXEzZY_VCVkYANw0lQBZp_MTzgLNKF3dR6y2i5mFWy9hZQHETYdXs92FjtX50Mejf5VtMPza-f99Kct7R3dJztvNnRcHUF9utDw6W1Eda9cBEnfX3v9OTlbx5t_bI&__tn__=R-R
294155504718055,1833304427469814,https://www.facebook.com/groups/voz.congnghe/posts/1833304427469814/?comment_id=1833455747454682&__cft__[0]=AZWsh8f5g3QK8ULOaVva4-BY3DucdERG-m3ROzELP5XPvuHPFqgoXnQo3UMLzhZrbIc9UJvvEoQAyn4yjIW5uCMxQMv1FhX7Vk1jhKj67dwL4zVECulY3CgEp2DiAIzZYHF7O81AEqd8FO8M1Yp1bM-CFX1nyx93CGIdGEPFv71ehIuFMhtSmoTNe39cxzm_tixKutkT0TIy-R4CHX4ZYhyc&__tn__=R-R
294155504718055,1828808597919397,https://www.facebook.com/groups/voz.congnghe/posts/1828808597919397/?comment_id=1828823111251279&__cft__[0]=AZUnoNIAHxa38OHEL6i6kqEVklHq77tIIEdO2GMhWgsNpC0tXi0PDVvYqdu2qdJo7Ghwaq6YzK3mZsyCd2GRSVWSjCViOw8O1fowJCPaQH5Vov1_xYVXTSFy8KZr7Wi8AqcRCSD-chPJoqzBZ3_jot0qVNMSwcVmriV8uw3FXaglSxCUBqW5PxAa9fcFVNQloL6k-gnntAHfVJQg_ozWA9tu&__tn__=R-R
294155504718055,1829190701214520,https://www.facebook.com/groups/voz.congnghe/posts/1829190701214520/?comment_id=1829403431193247&__cft__[0]=AZUlVS_tPu_5NVQcYSKKghGjTKhm20_K1H9-JApzHKaLm_2Cyih3s4fQIMTEz2oOZMHl8pv6dUT-nbyBruA5Yjm_DptYnI_cC_Ek9HAEZgM4k7V3uh8wc0PYiUbpk0QpebdjuVBf4cwY4pyKA8CtPw_P-jscxfyyuf1blrkvR_nakt9jplpYuMhSa8SjZcZsgDxkyNPcPYbAj-fAM8BDRZNf&__tn__=R-R
