group_id,post_id,post_url
191572364987423,1928968321247810,https://www.facebook.com/groups/vatvostudio/posts/1928968321247810/
191572364987423,1927355301409112,https://www.facebook.com/groups/vatvostudio/posts/1927355301409112/
191572364987423,1931262334351742,https://www.facebook.com/groups/vatvostudio/posts/1931262334351742/
191572364987423,1930374677773841,https://www.facebook.com/groups/vatvostudio/posts/1930374677773841/
191572364987423,1753959188748725,https://www.facebook.com/groups/vatvostudio/posts/1753959188748725/
191572364987423,1931322117679097,https://www.facebook.com/groups/vatvostudio/posts/1931322117679097/
191572364987423,1931272914350684,https://www.facebook.com/groups/vatvostudio/posts/1931272914350684/
191572364987423,1930863751058267,https://www.facebook.com/groups/vatvostudio/posts/1930863751058267/
191572364987423,1926566464821329,https://www.facebook.com/groups/vatvostudio/posts/1926566464821329/
191572364987423,1930391824438793,https://www.facebook.com/groups/vatvostudio/posts/1930391824438793/
191572364987423,1930024517808857,https://www.facebook.com/groups/vatvostudio/posts/1930024517808857/
191572364987423,1930389181105724,https://www.facebook.com/groups/vatvostudio/posts/1930389181105724/
191572364987423,1930858941058748,https://www.facebook.com/groups/vatvostudio/posts/1930858941058748/
191572364987423,1930095414468434,https://www.facebook.com/groups/vatvostudio/posts/1930095414468434/
191572364987423,1929775831167059,https://www.facebook.com/groups/vatvostudio/posts/1929775831167059/
191572364987423,1929932731151369,https://www.facebook.com/groups/vatvostudio/posts/1929932731151369/
191572364987423,1928656147945694,https://www.facebook.com/groups/vatvostudio/posts/1928656147945694/
191572364987423,1871175020360474,https://www.facebook.com/groups/vatvostudio/posts/1871175020360474/
191572364987423,1929280901216552,https://www.facebook.com/groups/vatvostudio/posts/1929280901216552/
191572364987423,1898599727618003,https://www.facebook.com/groups/vatvostudio/posts/1898599727618003/
191572364987423,1929880584489917,https://www.facebook.com/groups/vatvostudio/posts/1929880584489917/
191572364987423,1930569037754405,https://www.facebook.com/groups/vatvostudio/posts/1930569037754405/
191572364987423,1929885071156135,https://www.facebook.com/groups/vatvostudio/posts/1929885071156135/
191572364987423,1735431683934809,https://www.facebook.com/groups/vatvostudio/posts/1735431683934809/
191572364987423,1929513961193246,https://www.facebook.com/groups/vatvostudio/posts/1929513961193246/
191572364987423,1925978018213507,https://www.facebook.com/groups/vatvostudio/posts/1925978018213507/
191572364987423,1929886384489337,https://www.facebook.com/groups/vatvostudio/posts/1929886384489337/
191572364987423,1929783981166244,https://www.facebook.com/groups/vatvostudio/posts/1929783981166244/
191572364987423,1930213494456626,https://www.facebook.com/groups/vatvostudio/posts/1930213494456626/
191572364987423,1869976810480295,https://www.facebook.com/groups/vatvostudio/posts/1869976810480295/
191572364987423,1930537731090869,https://www.facebook.com/groups/vatvostudio/posts/1930537731090869/
