group_id,post_id,post_url
191572364987423,1931715770973065,https://www.facebook.com/groups/vatvostudio/posts/1931715770973065/?comment_id=1932041254273850&__cft__[0]=AZVLOkkrFJJS6Dc6Wq3sSH7T3_1OjrRNXOhPPGdoNLAvhE05x1rOU_Q5U4AYD4ds-YdmmvCzwHpk94Usj0dkjDISEw2Z07hQKz8YOf4GnO3N1KFvxrO1WKtiDt-qhwzxAgb1nGDVuopdgBF62P1K1rqUOc-R6klBRqyl-HkX77806QWLCyaZ4InxaDFs0G65Grb5k7ymeuWERPjhT7nQYyyz&__tn__=R-R
191572364987423,1929693707841938,https://www.facebook.com/groups/vatvostudio/posts/1929693707841938/?comment_id=1930366741107968&__cft__[0]=AZV3SXmNeeiKtAiB4xLOVxBgtISJgbHhJxvHHmysJ-UTQSmQt5wlPTBr6uF9nlLJVzDavNM0HyKmKUY1Q1O7OcZYeVqiiqYA4k-eDOMa1ENrjO_a3SRS3y-0PJSSifqaiKJyw9k775SjCU6kaB38vCkIW_rGi04YkdFM1DKadp5L9MCuhWcRDaN_gKG0IQHVqzMT8Ji9AMGF-bSI15-6fZ-S&__tn__=R-R
191572364987423,1931323877678921,https://www.facebook.com/groups/vatvostudio/posts/1931323877678921/?comment_id=1931342884343687&__cft__[0]=AZW5oEUJOUd-gALOogycYKcM4G1M2nzA9zAr-rWOUlIVjhlgBErpPgBuEo_1bcgDKk65JBInFtKHZ58AqBxEmY8YwWTncU1aU0bzXXhkiHXz8ehCIon13PbhQtw4bu_jpA4N321XUV-Kl8COY05KM7Y4fyf3s4v4zu6rBq2zTec-FejtstIAxbmoPCS_DDCOx1Me1FDJtyOhY1eUhqTbJocR&__tn__=R-R
191572364987423,1103053517172632,https://www.facebook.com/groups/vatvostudio/posts/1103053517172632/?comment_id=1103273487150635&__cft__[0]=AZWlgP6kpjklZtk-fh1vzFG638LU6E9tUV6Xw8m8H8W9Gj7Q1WyWolHIA0_qUQG6_WAuNifMumoWw2v1kvLKCtuWrdkPRoDMWNzq9A7tSEHndF2_xZ9IBHkgni6HABw2hlZtBbjYkIrEX5FlHthqLH-PQpOgI_YZpRdHCTRShoknAlxtvEwQhD8L5tfXhmmEQiY&__tn__=R-R
191572364987423,1928132774664698,https://www.facebook.com/groups/vatvostudio/posts/1928132774664698/?comment_id=1930433684434607&__cft__[0]=AZVA3Grc4lSw5zoZvmd77KnSWng3toro-E2zUzBk_2OT6_pPQDHQkHGfZfL5KJTCkZ1TdbAmpvZSCraZdSzoB0MOpyf5DqceW1vTP_AYeDuPqUO8kIZy9IRVr_pc6KWWiWwAzw5q9PfiWyv8vn8B0LH4sAGdtCWEvNFL0RPP8_b6MfG7TNFPUw0cPH6huYGzX-zULGykRYOSLarBdqgmMm3W&__tn__=R-R
191572364987423,1927945851350057,https://www.facebook.com/groups/vatvostudio/posts/1927945851350057/?comment_id=1931566457654663&__cft__[0]=AZVW-IcUm-4w622xYUwW7YUAlzW9cO4YlC6QwkOcBfWkwSxt2KhahUZNFZ63ivExI5OE1Hm1_gG_Eah4udeEt_mm7Z6DSurJ2E0Pj0qtohgEb9aCZ_4yjBaxgXeLYbkrNWDxOX1fwGMwtJgyyv3HkbBeGGuHuQcC7ImtOyG0V7WP7rdtBRFqR6YLzEFn36yJ-p_kWryZyEE8L2IH_ipbQ0TQ&__tn__=R-R
191572364987423,1931764124301563,https://www.facebook.com/groups/vatvostudio/posts/1931764124301563/?comment_id=1932083904269585&__cft__[0]=AZVIEnkf5J1w8LJ0SN6E6wJpoyldHpv5ACGOYeWWhgHigT20sf8spEaiY_5mXEaSZTDeI6WNExoGPkhBqsHNa7NCbrd3NTgFWsT7OdF5VYa8sfDVoobdydn4Ua7C9ROIShaSB4_yafe590N5kSOHPyidyPEPSF7STMam_hNXhXnYnFB0c3ILXiZtkkC-LLlcYzZ5BEPvDu2qKH_tBm8FOXMY&__tn__=R-R
191572364987423,1930451281099514,https://www.facebook.com/groups/vatvostudio/posts/1930451281099514/?comment_id=1930617137749595&__cft__[0]=AZX42yuTlz39nISaPjxgriIymLpy6ENczl3f_yTsqifyGc1DZ8PHmu1XTGsn-d3P2hqkV3Y-OzhTZCfl-KsL5Hdo4__XuZwikczSGnrEfmlcgx-p4h7SfBf-OWYnsxY5B2x9eQ9l_pzih38dFBUWXMThrLnQwwoD7gNOZs1yt5-tAq6_JJXrrFKw4aiN51iyw4JP-S3lSkrdviKuFlUSlfy5&__tn__=R-R
191572364987423,1931744044303571,https://www.facebook.com/groups/vatvostudio/posts/1931744044303571/?comment_id=1932044910940151&__cft__[0]=AZVa-__etpKP8rwdzIDH-ltVZqGcyQ9TF2Bjftg8Rv85ITVgyFnosfkl0vN0JVMX-5_ZKfvg3j9A-V6UGxOghpu9D7MaAFGpwxa6m--t82wI3cjtwusqdCbGr2a0crdBzobKE9flDQB6_toqVXuBhO6_52jIqzeA79TyAtDVeomIxLsZCBA-tehtAlrWcA5b223BXHiWXt3cp9EJB23YGZst&__tn__=R-R
191572364987423,1927119431432699,https://www.facebook.com/groups/vatvostudio/posts/1927119431432699/?comment_id=1932037167607592&__cft__[0]=AZWhfeIrrujOrJcxfTcbMfr09O7t7J76WKdDtKXMOQZ92n4rNsuFADshjnnTmyOGwAkL_IfmRLCBBN09LYX76PU6e_6TF4p6ADuFBH1yjDmq37L0B9NWvGhzoeoYK5TnYA3nz-G9TtMDQdZp8xd7kpd7l4oXBHBQiO3VYgd1GvX81lI-5SReyBf4dsVKwaKSNQI&__tn__=R-R
191572364987423,1931653440979298,https://www.facebook.com/groups/vatvostudio/posts/1931653440979298/?comment_id=1932050854272890&__cft__[0]=AZVN_otk1Y0VQosSzdTS51EzbOQgu1w1pfoNcmMRQWp3u_mUMQY0Gui4RzU8MKT7890OTt_NK13NOL96ZydSvLIpsCQu0SuLzQ8cZJ3RGe4v18xXnnPYDuJQauISLPYiubCcWUotJtVfme51_PaTiABko2LXPBctNMwU5zJaj6RHPpuFIJN_ASIAtKKwGw89dFvUqZ9or26WWkJQpH0pISMr&__tn__=R-R
191572364987423,1932008617610447,https://www.facebook.com/groups/vatvostudio/posts/1932008617610447/?comment_id=1932046914273284&__cft__[0]=AZX6o69TC6L7hcbzOXVEqHzn2zShrdtkVe7SEpE8wi0CallAmXKp5WNR4INtnFvmFxfnCSnHNltyKVk38fKEajlvgtKhKw8B--1bddaA-6INwlHSqMZat1Qg-0BNn6hnU9VZzKEY7ONsWSsgspZ4YtTlrA2Ew1zNt4gSVn6svgBHv9KiW4e9mkz1C0mFEryDEcHo8k0XOMUjd3aWt1gescg_&__tn__=R-R
191572364987423,1931587834319192,https://www.facebook.com/groups/vatvostudio/posts/1931587834319192/?comment_id=1932045950940047&__cft__[0]=AZUBCNV1TvwgvLA1c0UR7_JbyjZ9qZUzxBDwA1Fd-ho4BZUsTzExNZJQisPGNLNzxwa3wV-0-NxJDMzN4bympP6cL7mjAYYY8JwDJM1cISCrri3b8CHDB0mHhX7oy3jrpyQ55aS-aBTvVmILE2UWlWUtGz0HXMb8Z6S01o5wD9JaBMc_jKk2w_lCguKIsOZSi3aRRGVTO6ubEgPzx_dWJ1BU&__tn__=R-R
191572364987423,1781126169365360,https://www.facebook.com/groups/vatvostudio/posts/1781126169365360/?comment_id=1861657474645562&__cft__[0]=AZVcOOSa8CfQU0NZp-MEhM94bycM2vLFd1x2POKYGGUDxzAj_DZFXrxVg3M14MbhvJmckxbP9tecWDg6z-e4m0PQwOF2LEjAncfIZGC9tLv4-KnsskeSA8TwSB-vpSiAqWuVqGZG9GAZcsCszGit6oU1&__tn__=R-R
191572364987423,1930819794395996,https://www.facebook.com/groups/vatvostudio/posts/1930819794395996/?comment_id=1931426504335325&__cft__[0]=AZXLV70S6uwqjTzDJv4u7go8KbNMJr0e3IiTY41cZE5xHds_Kvaf7acc0VoVtD_5TAupFjJcOFp2dJdM24Ycs--mmeCg8dxHlDyCmpIp6FJVUtT1Bb94juMfwBrNkbXHAm2DG9CD-BoWK3GJCXqeAnQW5fov6eCQALnWqg1fyPpjguJqGl5yvYtPbjcaWS4xmt9Za0TwmHF28GsSrK6cNhHT&__tn__=R-R
191572364987423,1931317111012931,https://www.facebook.com/groups/vatvostudio/posts/1931317111012931/?comment_id=1931418097669499&__cft__[0]=AZVgnJY89dTT0z10rsa0mbzMy7i9b5EeQrlCxsmG878hfuDA5nmOZwP644FmyeEO0yzDKdAD2qOTj_mPdUQ3ChG0vknvszJUrc_JzztKJMFq4TafAh_-HbpPRPou7oyEf_KBJ6H_pOPqE0vexEyYduxIrp5Oz8EIcex0reBM-rWk-IYHg7Dol5q_QACsCs8jkVr7Bd2BAa8soj7bCeWZw1bn&__tn__=R-R
191572364987423,1911811662963476,https://www.facebook.com/groups/vatvostudio/posts/1911811662963476/?comment_id=1914127426065233&__cft__[0]=AZUzvWOiApducqWv4KNx4lVs2TrNrxumt-nlXPFPrk0KxfytOXxPAljh2tlCWOUaj_bm4_1z7itYzIsi5VlQYX8qjVoTnZXuiVpOnxClSTKUCkRJQ0AKDPFCfNXs31kIaJ_VcbPev-NKla0yJ3xFe8XlAsUzQ_DwP5F88Pu3nVUIH8om026KD-PJc7aTxbB3Kit0Ge4ZRGt-Us3M10eaqYug&__tn__=R-R
191572364987423,1928270771317565,https://www.facebook.com/groups/vatvostudio/posts/1928270771317565/?comment_id=1930839697727339&__cft__[0]=AZWogr7dtfXI3Y9dU01QssKyG9MHGNy7RsqTgGXBiOCsnDB6B7gtNJf_BXilaKGqbrhGF7AN4wvrS8eUGaVPrFEx2-EF1-35BhRk2qq-Y7dQkda-bSXaHsoEtZPmF1RQzdDopfR3Bsu_XdLE52JqCh7HByQ_rdYouwwHWLYwg2X5jcm5Zj0aW68pdGTYBkNw-f9zyU7jVEVOdsRSogrL_QSm&__tn__=R-R
191572364987423,1930497767761532,https://www.facebook.com/groups/vatvostudio/posts/1930497767761532/?comment_id=1931805737630735&__cft__[0]=AZVDCi2zBZBCoMRIa7ueQvx-y4JYjr2B0N0Q0tsjwnkM3xqQ_f7ocUGkjbfZ-t5HJgWcc4TNvdSxMtyfZfphUNBh_qWFPlTYaS-temdDc-fTiJDD7wENzKIILaZlM8dp_hChUeRCb4Fppp49FcTBiGTTeTDBEFcZyJruI8g7ISArt9SWN2vwCkt3gOjlM5wINjDwHMHz8CAYENb_o6687jLw&__tn__=R-R
191572364987423,1881932365951406,https://www.facebook.com/groups/vatvostudio/posts/1881932365951406/?comment_id=1882048692606440&__cft__[0]=AZWRZp5nMir3TaQZzbdhlZlznAIq5F4taxxydujrAO5X_nePfGjthbPc6iQWIP9OyiZTeFSFp6uSwzMHOQ0jNbwg-kUKx8GHW6Mt8qr7InzEOYjfBKXGmbwrY9YH7MARiqo22sBwO_SKPDuH2LqgU_Iu9QelGiZ-kjwL3LvZEQkIVQcd5ZZch30X86rPjJQuDlUDL3DW8SBscLZbFFOYBjCH&__tn__=R-R
191572364987423,1375266226618025,https://www.facebook.com/groups/vatvostudio/posts/1375266226618025/?comment_id=1375478669930114&__cft__[0]=AZXIJxGfIRrKEJSTcxJ1HeDSDwhfxAYEE0DoApnFqjIyuD6AwxN4bXG7R7k9-tUf_oYOC4n3EDgSRvU9C4J8X6h8nWapTraK4gKaDZAbYMmxOe2Y_TLnBdXgJnZqyq8Pg3Q3YTv0W4UKciCdeQTFXY1AsZqo7dnmIvgBJonMx67gqZ6iU6z5-LUZA8hk1CISgdf6Vqhe79pQjv65rFazH2NR&__tn__=R-R
